"Time","Downstream Drag Monitor: Downstream Drag Monitor (N)"
0.1,6.5375260313983485
0.2,0.49069554495620105
0.30000000000000004,0.4307569707707148
0.4,0.4019633024288412
0.5,0.3840190852016663
0.6,0.37007128882542983
0.7,0.35623317581213987
0.7999999999999999,0.3400423684703072
0.8999999999999999,0.3214185656884692
0.9999999999999999,0.2997021999329522
1.0999999999999999,0.27422954538367905
1.2,0.24574949469603652
1.3,0.21434130693979964
1.4000000000000001,0.18094534654200128
1.5000000000000002,0.14651347356414401
1.6000000000000003,0.11258795583661818
1.7000000000000004,0.0797033563378583
1.8000000000000005,0.048768664577322374
1.9000000000000006,0.020804075240267804
2.0000000000000004,-0.003708453245370575
2.1000000000000005,-0.02443753438704604
2.2000000000000006,-0.041454227319960124
2.3000000000000007,-0.054953301780558635
2.400000000000001,-0.06501810154522217
2.500000000000001,-0.07233689948928856
2.600000000000001,-0.07737692456028546
2.700000000000001,-0.08046515198506732
2.800000000000001,-0.0819931842175729
2.9000000000000012,-0.08240577412059344
3.0000000000000013,-0.08206218740488735
3.1000000000000014,-0.08120451577186233
3.2000000000000015,-0.0800201157888611
3.3000000000000016,-0.07869803992893556
3.4000000000000017,-0.07739697958213354
3.5000000000000018,-0.07623107627115588
3.600000000000002,-0.07515678066897803
3.700000000000002,-0.07430563004963717
3.800000000000002,-0.07369455977410083
3.900000000000002,-0.07326617120387027
4.000000000000002,-0.07299424234768073
4.100000000000001,-0.07283518426722499
4.200000000000001,-0.07269972916225025
4.300000000000001,-0.07256264322994216
4.4,-0.07237533525401217
4.5,-0.07208162370221838
4.6,-0.07167690158749385
4.699999999999999,-0.07115064819444351
4.799999999999999,-0.07051899542493627
4.899999999999999,-0.06974997931493646
4.999999999999998,-0.06891711022640436
5.099999999999998,-0.06804259279871187
5.1999999999999975,-0.06720701462740136
5.299999999999997,-0.06644958799437314
5.399999999999997,-0.06583724846786619
5.4999999999999964,-0.06538590046855107
5.599999999999996,-0.06519372100377646
5.699999999999996,-0.06529682709039059
5.799999999999995,-0.06570718405986224
5.899999999999995,-0.06641906750639381
5.999999999999995,-0.06750045416469187
6.099999999999994,-0.06890796202359667
6.199999999999994,-0.07063589941775496
6.299999999999994,-0.07269511023963851
6.399999999999993,-0.0750127835012362
6.499999999999993,-0.0775255944914692
6.5999999999999925,-0.0801788313242251
6.699999999999992,-0.08273775972198887
6.799999999999992,-0.08524643125783506
6.8999999999999915,-0.08750941457501304
6.999999999999991,-0.08935667014984354
7.099999999999991,-0.09066656044336455
7.19999999999999,-0.09139882866276523
7.29999999999999,-0.09136456268330471
7.39999999999999,-0.09040370990819102
7.499999999999989,-0.08845244442284235
7.599999999999989,-0.08548632371496384
7.699999999999989,-0.08146676644964473
7.799999999999988,-0.07638573252801065
7.899999999999988,-0.07024434242557313
7.999999999999988,-0.06307327186237147
8.099999999999987,-0.05493676923963835
8.199999999999987,-0.04578745662914392
8.299999999999986,-0.035729149721112546
8.399999999999986,-0.02494065056003366
8.499999999999986,-0.013590346602421293
8.599999999999985,-0.0018784954513057488
8.699999999999985,0.009951696929341305
8.799999999999985,0.02162754543764555
8.899999999999984,0.032934478965213204
8.999999999999984,0.04351535536980775
9.099999999999984,0.05323121997637086
9.199999999999983,0.061707492693026736
9.299999999999983,0.06889080869096356
9.399999999999983,0.07471442481687024
9.499999999999982,0.07897174510090159
9.599999999999982,0.08174832132433386
9.699999999999982,0.08296906689308918
9.799999999999981,0.08266754054462762
9.89999999999998,0.08097192644054459
9.99999999999998,0.07785638733054648
10.09999999999998,0.07343487528806375
10.19999999999998,0.06794174811885369
10.29999999999998,0.061192945801150034
10.399999999999979,0.053367123831393234
10.499999999999979,0.04448518018055879
10.599999999999978,0.03455079471292404
10.699999999999978,0.023891166172659156
10.799999999999978,0.012808757874608851
10.899999999999977,0.0020049172351113784
10.999999999999977,-0.007484305608838773
11.099999999999977,-0.015007962642115678
11.199999999999976,-0.01998461587096176
11.299999999999976,-0.021423757649534574
11.399999999999975,-0.019493027958126262
11.499999999999975,-0.014572389077069762
11.599999999999975,-0.006736861947922838
11.699999999999974,0.0036425512303326947
11.799999999999974,0.015703531406744763
11.899999999999974,0.030893666952019498
11.999999999999973,0.047125679520540226
12.099999999999973,0.06420527602286107
12.199999999999973,0.08151050991614221
12.299999999999972,0.09900045707321073
12.399999999999972,0.1157930305280044
12.499999999999972,0.1318029633415033
12.599999999999971,0.14737117573440411
12.69999999999997,0.1621620805422287
12.79999999999997,0.17616450171878795
12.89999999999997,0.1894256417636827
12.99999999999997,0.2021329070872382
13.09999999999997,0.2141687668123478
13.199999999999969,0.22545010621514416
13.299999999999969,0.23577578820393108
13.399999999999968,0.24462842390135262
13.499999999999968,0.2511831205863322
13.599999999999968,0.25450087309231856
13.699999999999967,0.2547704358437495
13.799999999999967,0.2515843504858339
13.899999999999967,0.24459149996777205
13.999999999999966,0.23442643431420337
14.099999999999966,0.2218246084966903
14.199999999999966,0.2076083853038398
14.299999999999965,0.19239292269054364
14.399999999999965,0.17702088404045108
14.499999999999964,0.16158151826331205
14.599999999999964,0.1461832028993867
14.699999999999964,0.13102431468224535
14.799999999999963,0.11739897651206202
14.899999999999963,0.10744173018438077
14.999999999999963,0.10202421688248925
15.099999999999962,0.10303175677608481
15.199999999999962,0.1112396807799972
15.299999999999962,0.12536399957245017
