"Time","Upstream Lift Monitor: Upstream Lift Monitor (N)"
0.1,-0.0011437262533543213
0.2,0.003353788882716799
0.30000000000000004,0.0010287211401918636
0.4,-8.144775110626515E-4
0.5,2.0263465169137723E-4
0.6,1.9195582893735382E-4
0.7,2.288118333820268E-4
0.7999999999999999,1.5324005484161282E-4
0.8999999999999999,2.445831499752098E-4
0.9999999999999999,1.8019968471993508E-4
1.0999999999999999,9.216039285492306E-5
1.2,-1.3967271326199068E-5
1.3,-5.059255219356292E-5
1.4000000000000001,9.711916786524352E-5
1.5000000000000002,3.3328983604472614E-5
1.6000000000000003,-5.73433347176521E-5
1.7000000000000004,-1.4696142058687623E-4
1.8000000000000005,1.5622709924895855E-4
1.9000000000000006,5.825192250808308E-4
2.0000000000000004,8.286516829620074E-4
2.1000000000000005,9.43170860980452E-4
2.2000000000000006,0.0010984189455834465
2.3000000000000007,0.0013092575075141903
2.400000000000001,0.0014033943159805773
2.500000000000001,0.0016320041998885387
2.600000000000001,0.001962773947763954
2.700000000000001,0.001776750179453353
2.800000000000001,0.0017775719894522648
2.9000000000000012,0.002486403391092281
3.0000000000000013,0.0026811704373638384
3.1000000000000014,0.0028618024987352164
3.2000000000000015,0.003068460013898669
3.3000000000000016,0.003413167643586143
3.4000000000000017,0.0037148785993896586
3.5000000000000018,0.003934562278246442
3.600000000000002,0.004107187327386333
3.700000000000002,0.0045189946310843655
3.800000000000002,0.004083823156876332
3.900000000000002,0.004982500062468643
4.000000000000002,0.005168982848709369
4.100000000000001,0.005320170031560543
4.200000000000001,0.005488851054949692
4.300000000000001,0.005829042305190508
4.4,0.0063927005332837855
4.5,0.0061796817066901025
4.6,0.006193189262537206
4.699999999999999,0.00654323461592204
4.799999999999999,0.006553737449535566
4.899999999999999,0.006656276156815411
4.999999999999998,0.006643437804443266
5.099999999999998,0.006723026755420641
5.1999999999999975,0.006676707134214102
5.299999999999997,0.006543941726785846
5.399999999999997,0.006579465724045012
5.4999999999999964,0.006410486086000294
5.599999999999996,0.006126877957010056
5.699999999999996,0.006040126931109193
5.799999999999995,0.005663448024932665
5.899999999999995,0.005411959427770911
5.999999999999995,0.005024413843503421
6.099999999999994,0.004576311320082122
6.199999999999994,0.004084742448287581
6.299999999999994,0.0035214348137902526
6.399999999999993,0.002926532576514243
6.499999999999993,0.002275616609991333
6.5999999999999925,0.0016526620661427042
6.699999999999992,8.107622111502345E-4
6.799999999999992,9.822096305115748E-5
6.8999999999999915,-8.405068577447693E-4
6.999999999999991,-0.0019325803751687014
7.099999999999991,-0.002726927720189484
7.19999999999999,-0.0037647401667905505
7.29999999999999,-0.005069902398099774
7.39999999999999,-0.006074513570491786
7.499999999999989,-0.006435854544031184
7.599999999999989,-0.008374746681719576
7.699999999999989,-0.009694261751080381
7.799999999999988,-0.010877674489567647
7.899999999999988,-0.011935398457343404
7.999999999999988,-0.012917216178519153
8.099999999999987,-0.014468131297218568
8.199999999999987,-0.015620431115207932
8.299999999999986,-0.017113310222531094
8.399999999999986,-0.01890546855991448
8.499999999999986,-0.019068791256243958
8.599999999999985,-0.02052034977394502
8.699999999999985,-0.02206285362139072
8.799999999999985,-0.02309026198660779
8.899999999999984,-0.024251021795146578
8.999999999999984,-0.02442070199622598
9.099999999999984,-0.025359800133803345
9.199999999999983,-0.027167632354062683
9.299999999999983,-0.027501911741090228
9.399999999999983,-0.027546569084361334
9.499999999999982,-0.027949257007899443
9.599999999999982,-0.028395665660723258
9.699999999999982,-0.028851083913818798
9.799999999999981,-0.02796339603781
9.89999999999998,-0.028472824170428485
9.99999999999998,-0.028468809316152026
10.09999999999998,-0.028059544513999
10.19999999999998,-0.02775550622832796
10.29999999999998,-0.026433156829245626
10.399999999999979,-0.025497266781987993
10.499999999999979,-0.024177952552519706
10.599999999999978,-0.02273701925668646
10.699999999999978,-0.020994942630670792
10.799999999999978,-0.019155579470627366
10.899999999999977,-0.01693720097097982
10.999999999999977,-0.013565715574009377
11.099999999999977,-0.011828616961997176
11.199999999999976,-0.009234290914299817
11.299999999999976,-0.006438918557770882
11.399999999999975,-0.0026208392683916013
11.499999999999975,0.0011339229240456897
11.599999999999975,0.005931777034928649
11.699999999999974,0.008609028495557213
11.799999999999974,0.013054445570230694
11.899999999999974,0.018355339496885708
11.999999999999973,0.021921276817937513
12.099999999999973,0.027505761323373647
12.199999999999973,0.03221399546778876
12.299999999999972,0.03691394695035248
12.399999999999972,0.04162598681849392
12.499999999999972,0.048164106999694284
12.599999999999971,0.052705288971281405
12.69999999999997,0.057379531304399926
12.79999999999997,0.06240494435610201
12.89999999999997,0.06816315707547237
12.99999999999997,0.0725672665092614
13.09999999999997,0.0780690864936214
13.199999999999969,0.0819972082187399
13.299999999999969,0.08700929464360876
13.399999999999968,0.09146127042518107
13.499999999999968,0.09488654584045732
13.599999999999968,0.09935535950033336
13.699999999999967,0.10185734302439137
13.799999999999967,0.10555115569593297
13.899999999999967,0.10765720236734928
13.999999999999966,0.10894854052127767
14.099999999999966,0.11117666771778188
14.199999999999966,0.11199418410201847
14.299999999999965,0.11259630845928874
14.399999999999965,0.10982311095724431
14.499999999999964,0.11061845301136679
14.599999999999964,0.1073300334960033
14.699999999999964,0.10358965297905869
14.799999999999963,0.09879220828524236
14.899999999999963,0.0931377505231094
14.999999999999963,0.08693984042321852
15.099999999999962,0.07873358678955741
15.199999999999962,0.06988444844787844
15.299999999999962,0.06012879789423431
15.399999999999961,0.04870066876015834
15.499999999999961,0.03766083049454356
15.59999999999996,0.02447257600970403
