"Time","Solver CPU Time per Time Step Monitor: Solver CPU Time per Time Step Monitor (s)"
0.1,25.907773000000002
0.2,24.989146999999996
0.30000000000000004,13.434589000000003
0.4,15.391281000000001
0.5,10.577714
0.6,10.020296000000002
0.7,10.706639999999998
0.7999999999999999,10.234204000000005
0.8999999999999999,9.970060000000004
0.9999999999999999,10.533240999999997
1.0999999999999999,12.689834000000001
1.2,11.949470999999996
1.3,10.672506000000002
1.4000000000000001,10.553192999999995
1.5000000000000002,10.590004
1.6000000000000003,10.527229
1.7000000000000004,10.565104
1.8000000000000005,10.499176
1.9000000000000006,11.129471000000004
2.0000000000000004,10.602083000000002
2.1000000000000005,10.012153
2.2000000000000006,9.787911999999999
2.3000000000000007,9.757420000000002
2.400000000000001,11.533306999999999
2.500000000000001,9.491997999999999
2.600000000000001,9.926784000000005
2.700000000000001,9.085747999999999
2.800000000000001,9.214606
2.9000000000000012,9.429354999999997
3.0000000000000013,9.257619
3.1000000000000014,9.161654000000004
3.2000000000000015,9.266579999999996
3.3000000000000016,9.091724999999999
3.4000000000000017,8.684398999999999
3.5000000000000018,8.657652999999998
3.600000000000002,8.800135999999998
3.700000000000002,9.275825
3.800000000000002,8.82911
3.900000000000002,9.286999999999999
4.000000000000002,9.552758000000003
4.100000000000001,9.032608999999999
4.200000000000001,9.135819999999999
4.300000000000001,10.241799
4.4,9.035278000000005
4.5,9.074285999999999
4.6,9.056201999999999
4.699999999999999,9.497699000000004
4.799999999999999,9.115534
4.899999999999999,9.366430000000003
4.999999999999998,10.014137000000003
5.099999999999998,9.561337999999997
5.1999999999999975,9.706091
5.299999999999997,9.025610999999996
5.399999999999997,9.041818000000003
5.4999999999999964,9.155736000000003
5.599999999999996,9.061947
5.699999999999996,9.245288
5.799999999999995,10.526228000000001
5.899999999999995,10.042098999999999
5.999999999999995,9.535072000000003
6.099999999999994,9.850334
6.199999999999994,10.089650999999998
6.299999999999994,9.787097999999999
6.399999999999993,9.394820999999995
6.499999999999993,9.526725000000003
6.5999999999999925,10.311221000000002
6.699999999999992,11.037935000000003
6.799999999999992,10.442059000000004
6.8999999999999915,10.620351999999995
6.999999999999991,11.039758999999997
7.099999999999991,10.902131
7.19999999999999,11.320195000000004
7.29999999999999,11.407713
7.39999999999999,11.612825999999998
7.499999999999989,11.709629999999997
7.599999999999989,12.915716000000002
7.699999999999989,12.040541999999999
7.799999999999988,12.095039000000002
7.899999999999988,12.061254
7.999999999999988,12.216101999999998
8.099999999999987,12.066305999999999
8.199999999999987,12.060390000000002
8.299999999999986,12.178232999999999
8.399999999999986,12.152877999999998
8.499999999999986,12.670778999999998
8.599999999999985,12.141367999999996
8.699999999999985,12.892726000000005
8.799999999999985,12.105556000000004
8.899999999999984,12.096799000000003
8.999999999999984,12.097939999999998
9.099999999999984,12.336668
9.199999999999983,12.490751
9.299999999999983,12.514274
9.399999999999983,12.002506999999998
9.499999999999982,12.085890000000006
9.599999999999982,12.111451
9.699999999999982,13.523745000000003
9.799999999999981,12.711060999999999
9.89999999999998,11.964939
9.99999999999998,11.762130999999998
10.09999999999998,11.970663
10.19999999999998,13.986628999999999
10.29999999999998,11.387779999999998
10.399999999999979,12.310189000000003
10.499999999999979,12.336890999999998
10.599999999999978,13.629957000000006
10.699999999999978,15.81932
10.799999999999978,16.497199000000005
10.899999999999977,17.432096
10.999999999999977,17.624583000000005
11.099999999999977,17.12241000000001
11.199999999999976,17.135173
11.299999999999976,18.49003299999999
11.399999999999975,19.014067
11.499999999999975,20.224065999999993
11.599999999999975,21.084339000000007
11.699999999999974,22.88700200000001
11.799999999999974,21.987992999999996
11.899999999999974,22.197586999999995
11.999999999999973,21.736542999999994
12.099999999999973,20.8297
12.199999999999973,19.654524
12.299999999999972,18.596141000000006
12.399999999999972,17.263077000000006
12.499999999999972,16.634956000000003
12.599999999999971,15.213311000000008
12.69999999999997,15.357315999999997
12.79999999999997,14.895657000000005
12.89999999999997,13.615275000000006
12.99999999999997,13.475707
13.09999999999997,13.003297
13.199999999999969,12.691981000000004
13.299999999999969,12.666782000000005
13.399999999999968,12.489519
13.499999999999968,12.318908999999998
13.599999999999968,12.303573000000002
13.699999999999967,12.229982000000001
13.799999999999967,12.352492000000003
13.899999999999967,12.21352
13.999999999999966,12.446183000000001
14.099999999999966,12.225964000000001
14.199999999999966,12.855031000000006
14.299999999999965,14.784139999999999
14.399999999999965,16.351425000000003
14.499999999999964,19.899103000000014
14.599999999999964,22.420679999999994
14.699999999999964,23.63961200000002
14.799999999999963,26.91870899999998
14.899999999999963,29.43517099999999
14.999999999999963,30.074770000000015
15.099999999999962,28.350722000000008
15.199999999999962,27.512198
15.299999999999962,30.643285000000002
15.399999999999961,34.784550999999986
15.499999999999961,35.54081600000001
15.59999999999996,32.930902999999994
