"Time","Upstream Lift Monitor: Upstream Lift Monitor (N)"
0.1,5.329019141210728E-4
0.2,-3.408543929591685E-4
0.30000000000000004,7.578007685801035E-4
0.4,-9.018623566358014E-6
0.5,2.2177422001364694E-4
0.6,3.9442687200600475E-4
0.7,4.795838929891146E-4
0.7999999999999999,5.535343337579953E-4
0.8999999999999999,5.808974645632334E-4
0.9999999999999999,5.701571204249686E-4
1.0999999999999999,5.720773320924133E-4
1.2,5.648695307143313E-4
1.3,5.607110591975878E-4
1.4000000000000001,5.93462977943599E-4
1.5000000000000002,7.527184603563882E-4
1.6000000000000003,9.037953007076323E-4
1.7000000000000004,0.0010434293702820052
1.8000000000000005,0.0012288628319414765
1.9000000000000006,0.0013997359965697562
2.0000000000000004,0.0015127622649374261
2.1000000000000005,0.0015175050106492009
2.2000000000000006,0.001507288778532831
2.3000000000000007,0.0013672026477957906
2.400000000000001,0.001224214254888226
2.500000000000001,0.0011299912373483687
2.600000000000001,9.99212658850793E-4
2.700000000000001,9.117087944003645E-4
2.800000000000001,9.027423505345534E-4
2.9000000000000012,6.948348785807065E-4
3.0000000000000013,5.963683054029279E-4
3.1000000000000014,4.64377745743588E-4
3.2000000000000015,2.674537338894688E-4
3.3000000000000016,2.1195292741793916E-5
3.4000000000000017,-2.573345965814779E-4
3.5000000000000018,-6.650077403647548E-4
3.600000000000002,-9.814484341230795E-4
3.700000000000002,-0.0013887377644403055
3.800000000000002,-0.001961795902127969
3.900000000000002,-0.002484314581058218
4.000000000000002,-0.003027804049794629
4.100000000000001,-0.0036631309938892024
4.200000000000001,-0.0042240290787170206
4.300000000000001,-0.004854235164828723
4.4,-0.00554150537850804
4.5,-0.006061059741579602
4.6,-0.007514574052492067
4.699999999999999,-0.00796359860064401
4.799999999999999,-0.008765362574542745
4.899999999999999,-0.009737809986955245
4.999999999999998,-0.011071940332180173
5.099999999999998,-0.011745691069409403
5.1999999999999975,-0.012805148832860175
5.299999999999997,-0.014146594327163597
