"Time","Solver CPU Time per Time Step Monitor: Solver CPU Time per Time Step Monitor (s)"
0.1,38.99677000000001
0.2,31.783711000000007
0.30000000000000004,22.948385
0.4,28.758188999999998
0.5,20.077271000000003
0.6,17.109045999999996
0.7,17.356663000000005
0.7999999999999999,17.946564000000002
0.8999999999999999,17.509102999999996
0.9999999999999999,16.798890999999998
1.0999999999999999,17.694180999999997
1.2,18.090924
1.3,19.144511
1.4000000000000001,26.014225
1.5000000000000002,20.79256
1.6000000000000003,19.350231000000008
1.7000000000000004,17.694792
1.8000000000000005,17.122617
1.9000000000000006,17.179494000000005
2.0000000000000004,17.839776999999998
2.1000000000000005,20.031915
2.2000000000000006,17.985852000000005
2.3000000000000007,18.08831600000001
2.400000000000001,18.342844
2.500000000000001,19.044875
2.600000000000001,18.101941999999998
2.700000000000001,16.570002999999996
2.800000000000001,17.186991999999996
2.9000000000000012,17.246408999999996
3.0000000000000013,17.151363999999997
3.1000000000000014,16.650579000000004
3.2000000000000015,17.494802
3.3000000000000016,16.720657000000006
3.4000000000000017,15.794897999999998
3.5000000000000018,17.688952000000004
3.600000000000002,16.196433
3.700000000000002,16.167685
3.800000000000002,16.623894000000004
3.900000000000002,16.857562000000005
4.000000000000002,14.872841
4.100000000000001,15.048529999999998
4.200000000000001,15.035916999999998
4.300000000000001,15.065531000000002
4.4,15.845510000000004
4.5,15.525914999999998
4.6,15.223043999999998
4.699999999999999,14.984161
4.799999999999999,14.998037000000007
4.899999999999999,14.911549999999998
4.999999999999998,14.905426
5.099999999999998,15.003922000000003
5.1999999999999975,15.785673000000003
5.299999999999997,15.393379000000005
5.399999999999997,15.772034999999999
5.4999999999999964,14.989560999999997
5.599999999999996,15.245978000000001
5.699999999999996,14.857983
5.799999999999995,16.259992
5.899999999999995,15.119401
5.999999999999995,14.965890999999996
6.099999999999994,14.820974999999999
6.199999999999994,15.999788
6.299999999999994,14.382968999999997
6.399999999999993,15.369234000000002
6.499999999999993,13.842785999999995
6.5999999999999925,16.8242
6.699999999999992,14.742144999999995
6.799999999999992,14.7497
6.8999999999999915,13.209263
6.999999999999991,14.982325000000001
7.099999999999991,13.498435000000002
7.19999999999999,13.308728999999998
7.29999999999999,14.950672000000003
7.39999999999999,14.030956999999999
7.499999999999989,12.675032000000007
7.599999999999989,12.659579
7.699999999999989,12.559602000000002
7.799999999999988,12.633210000000002
7.899999999999988,12.161722
7.999999999999988,12.649163000000003
8.099999999999987,12.062165999999996
8.199999999999987,12.086091000000001
8.299999999999986,12.842212999999997
8.399999999999986,12.941393999999997
8.499999999999986,13.702439
8.599999999999985,12.863214000000001
8.699999999999985,13.237274000000003
8.799999999999985,12.827810000000001
8.899999999999984,12.191159999999998
8.999999999999984,11.950331999999998
9.099999999999984,12.138801999999997
9.199999999999983,11.497203999999996
9.299999999999983,12.844682999999998
9.399999999999983,11.967996999999999
9.499999999999982,12.479103999999998
9.599999999999982,12.182989
9.699999999999982,15.056454000000006
9.799999999999981,14.969080999999997
9.89999999999998,14.149470999999998
9.99999999999998,11.947775000000002
10.09999999999998,13.821626
10.19999999999998,13.304049000000001
10.29999999999998,13.815437999999995
10.399999999999979,12.395665999999999
10.499999999999979,15.455627
10.599999999999978,13.834715
10.699999999999978,15.387731999999996
10.799999999999978,15.627579999999996
10.899999999999977,15.048687999999999
10.999999999999977,17.398184999999998
