"Time","Upstream Drag Monitor: Upstream Drag Monitor (N)"
0.1,7.835102283131181
0.2,0.2804810610551026
0.30000000000000004,0.22814707839847082
0.4,0.21761328706645294
0.5,0.2243094464708553
0.6,0.24083792138982074
0.7,0.26344546785125456
0.7999999999999999,0.2900373296241769
0.8999999999999999,0.31863071307905977
0.9999999999999999,0.34737336215439624
1.0999999999999999,0.3746070168495745
1.2,0.3989594413443171
1.3,0.41924468684908434
1.4000000000000001,0.4351167221580062
1.5000000000000002,0.44619566741351485
1.6000000000000003,0.4526638437209653
1.7000000000000004,0.455266768007824
1.8000000000000005,0.45499244540522243
1.9000000000000006,0.45242603749584875
2.0000000000000004,0.44803713764979636
2.1000000000000005,0.4421945661195528
2.2000000000000006,0.4367396132077101
2.3000000000000007,0.43095957283211606
2.400000000000001,0.42530448754597694
2.500000000000001,0.41978987712469146
2.600000000000001,0.4143562192363157
2.700000000000001,0.4089302345822744
2.800000000000001,0.40361939118288104
2.9000000000000012,0.39840576958917356
3.0000000000000013,0.3934911025455784
3.1000000000000014,0.38880733830970376
3.2000000000000015,0.38444927776907256
3.3000000000000016,0.3804243330465864
3.4000000000000017,0.37654296175374974
3.5000000000000018,0.3730140358442108
3.600000000000002,0.3696631727797624
3.700000000000002,0.3668107829567382
3.800000000000002,0.3644209629750955
3.900000000000002,0.3620101935658921
4.000000000000002,0.3595994776878459
4.100000000000001,0.35727549599133174
4.200000000000001,0.3551972318102018
4.300000000000001,0.35335586138730374
4.4,0.35208308706268476
4.5,0.350678140483245
4.6,0.34871775963609747
4.699999999999999,0.34821524448597996
4.799999999999999,0.3473421513421054
4.899999999999999,0.34679924320074584
4.999999999999998,0.3458261171244909
5.099999999999998,0.3455796668723049
5.1999999999999975,0.3453779974975404
5.299999999999997,0.3452895621865481
5.399999999999997,0.34477224139778706
5.4999999999999964,0.345011447539687
5.599999999999996,0.34505728133781377
5.699999999999996,0.34507154100387954
5.799999999999995,0.3449520944466331
5.899999999999995,0.3446689406122897
5.999999999999995,0.3446321250777223
6.099999999999994,0.344787304752868
6.199999999999994,0.3445173969643115
6.299999999999994,0.34403034715776765
6.399999999999993,0.3435082265642675
6.499999999999993,0.3434396906082666
6.5999999999999925,0.34284998858762383
6.699999999999992,0.3432481165254878
6.799999999999992,0.3422962876636416
6.8999999999999915,0.34163246158049765
6.999999999999991,0.34182087201353006
7.099999999999991,0.341430146691759
7.19999999999999,0.34096299390220397
7.29999999999999,0.3425593100755687
7.39999999999999,0.34165952616136813
7.499999999999989,0.34226670981077795
7.599999999999989,0.34229186070584644
7.699999999999989,0.3421028027983379
7.799999999999988,0.3426762127829604
7.899999999999988,0.34295077919748185
7.999999999999988,0.34317963917366173
8.099999999999987,0.34361215860954253
8.199999999999987,0.3432110260903514
8.299999999999986,0.34425034900202667
8.399999999999986,0.34462997173196264
8.499999999999986,0.34475620629438636
8.599999999999985,0.34529325343858375
8.699999999999985,0.3455233441627187
8.799999999999985,0.3457390211546429
8.899999999999984,0.34593036850328507
8.999999999999984,0.34611044811043784
9.099999999999984,0.34624368028513025
9.199999999999983,0.34658144026270543
9.299999999999983,0.3467175636593533
9.399999999999983,0.3474170759664122
9.499999999999982,0.34736361424326523
9.599999999999982,0.34749374473827155
9.699999999999982,0.3476555779604623
9.799999999999981,0.3480011179803173
9.89999999999998,0.34787515281574755
9.99999999999998,0.3480704931454264
10.09999999999998,0.3483855172832237
10.19999999999998,0.34947745715800044
10.29999999999998,0.35058115427657915
10.399999999999979,0.3501436284887178
10.499999999999979,0.35177981208812387
10.599999999999978,0.3518730798202962
10.699999999999978,0.3529366210965228
10.799999999999978,0.35380352682427096
10.899999999999977,0.3546982568121317
10.999999999999977,0.3532418763874704
11.099999999999977,0.3563251012523072
11.199999999999976,0.35847797952575866
11.299999999999976,0.3580719377663452
11.399999999999975,0.35905242488128875
11.499999999999975,0.3614060207362117
11.599999999999975,0.36071880930236044
11.699999999999974,0.3619065280015429
11.799999999999974,0.3654975330480756
11.899999999999974,0.36611507976355523
11.999999999999973,0.36666213274967735
12.099999999999973,0.3683736638427191
12.199999999999973,0.3695266043500148
12.299999999999972,0.3698583594882166
12.399999999999972,0.3727018530442468
12.499999999999972,0.3730738652089604
12.599999999999971,0.3746655631734295
12.69999999999997,0.37498666427321187
12.79999999999997,0.37668662195325336
12.89999999999997,0.37647869932375017
12.99999999999997,0.3774158124761734
13.09999999999997,0.3794680623702063
13.199999999999969,0.37881752945797637
13.299999999999969,0.3794866800130384
13.399999999999968,0.38034145790264434
13.499999999999968,0.3801034412424607
13.599999999999968,0.38022465835185043
13.699999999999967,0.37945258370165286
13.799999999999967,0.3801467396814858
13.899999999999967,0.3792135751606948
13.999999999999966,0.3787885495472528
14.099999999999966,0.3784036302712394
14.199999999999966,0.37708943288232755
14.299999999999965,0.37751044669306255
14.399999999999965,0.37662931565279656
14.499999999999964,0.3755955289334113
14.599999999999964,0.3758881446326813
14.699999999999964,0.3752727696018741
14.799999999999963,0.37457739921773053
14.899999999999963,0.3760877224122404
14.999999999999963,0.37518225595405563
15.099999999999962,0.37594528406790745
15.199999999999962,0.3761050589212749
15.299999999999962,0.37872768584175825
