"Subtract.Body 1.Default: Direction [1,0,0] (m)","Subtract.Body 1.Default: Wall Y+"
0.9944010554405566,0.18514061324083014
0.9950601219803394,0.1777065305914693
0.9956562954112855,0.17154077850331
0.9961955075654498,0.16581211818549388
0.9966837473276572,0.16137963416144366
0.9971274294992586,0.1567862827850346
0.9975321934132606,0.15395755717351126
0.9979060472346613,0.1497585714008959
0.9982546952459933,0.14905974419961665
0.9985791506472856,0.14364802716353334
0.9988840070780107,0.14780142601060664
0.9991748308143489,0.13527888086571732
0.9994547674511334,0.15802062491829888
0.9997285189825144,0.11210220723116397
0.9999322741558125,0.2536569860561897
0.40886656836284063,0.11607358502011855
0.4063710783889585,0.11604526795859431
0.4038755331265672,0.11601206429989205
0.4013799559651329,0.116004955923856
0.3988836354564782,0.1160535587587727
0.3963865856289544,0.11618907357253312
0.39388956743845616,0.11643397746365139
0.3913925999657935,0.11680428557581578
0.3888949609279265,0.11731605402100523
0.3863966704086705,0.11800610849969058
0.38389847889006484,0.11891901249577001
0.3814004015261959,0.12008624952371799
0.37890172175034464,0.12148315381961217
0.37640244415740154,0.12309116864986425
0.37390339705325015,0.12484069424073865
0.37139534447151357,0.12662814609015202
0.36888668498186994,0.1285729949168288
0.366395961277452,0.13038241020602898
0.3639051143738137,0.13191375595787438
0.3614191409209556,0.13338375519677592
0.3589334433582668,0.13452499767491097
0.35641959076996754,0.13557181324610607
0.3539053715700503,0.13676590554272647
0.3514054754447506,0.13782001240915157
0.3488934599482174,0.138773083955428
0.34638106901269555,0.13989739056425862
0.3438935031510039,0.14100132644448707
0.3414060470860743,0.14194969647783612
0.338906569790282,0.14296429922822831
0.3364076811541203,0.14395250593712977
0.33390854586838337,0.14488080997827693
0.33140919143684466,0.14581088386595809
0.32891007091447744,0.14675304476990447
0.32641163390688044,0.14773073141825402
0.3239139077692106,0.14876072367261275
0.3214160705644853,0.14986490142944378
0.318918153423346,0.1510798902151075
0.3164206076117345,0.1523617203353269
0.31141542507575604,0.15477836201990205
0.3089070140084961,0.15608312445431632
0.29643310417608126,0.16063868808036252
0.29893999769636126,0.15976355532114225
0.3014470745771328,0.15898639371616605
0.3064238983908726,0.15717619881127715
0.30394130813226006,0.1580887484102345
0.31392388749461786,0.15372320991219085
0.2939540976073827,0.1616221048766454
0.21717493030963247,0.18027406584718839
0.22700706952269126,0.17833468369591127
0.22454245150940022,0.1788459936958235
0.222095048455775,0.17946821490725592
0.2196497471859029,0.17991132267152013
0.2616049644313152,0.17173202891147663
0.23934901302505926,0.17583780890126194
0.22947304108867583,0.17781170936412496
0.23194032914259394,0.17727472328927316
0.29147574759128386,0.1624646616561447
0.2889846588428261,0.16342120505344196
0.28649036637637004,0.16439097619568693
0.2641022207979701,0.1710901901053166
0.21470093522811576,0.1808308589089451
0.1877609185092397,0.1856395386337101
0.1853219948463521,0.18608356478016103
0.18289816806221793,0.18669235359528052
0.18047918349487208,0.18723719406345352
0.17803863765819702,0.18774769551053133
0.17559717517611217,0.1884624966268812
0.1683164587951851,0.19044503790379916
0.16589399496299362,0.19106372795053467
0.14660045591510085,0.19549658580919838
0.16347381846691766,0.1916607913780993
0.14180279848674943,0.19668510472732087
0.14420025866329017,0.19606046136192434
0.12746174882009798,0.2013250055255055
0.12273212678346931,0.20284789667084785
0.12509522466972467,0.20217951009958088
0.23440887731985827,0.17676171445265348
0.2368786525641504,0.17627716432771984
0.2591394950698297,0.17241655984116852
0.2566750590499076,0.17286956668436182
0.2541964740097034,0.17337549128367788
0.25171935426582837,0.17387616341713422
0.24924294151605114,0.17429809866990453
0.24181995957387317,0.17544021362555792
0.2839964111408517,0.16533877877946723
0.2815115119045192,0.16628762311423462
0.2790274259008624,0.16711344446734505
0.2765401419673807,0.16789513859558752
0.2740540450864557,0.16862375315765107
0.26660004352489064,0.1705893905956239
0.26908362975054634,0.16994915852638875
0.27156854032901434,0.16928784338499292
0.2122435520675365,0.18130215281746836
0.20978759164544042,0.18173049684859463
0.2073331731369203,0.18218516081433309
0.00736135988690979,0.2662724815567427
0.008239632916603488,0.2650679382762126
0.009136019132710305,0.26343307903194096
0.010048642905016784,0.2617556175203345
0.011926575310322731,0.2577150787603375
0.01097601755015665,0.2598995753902238
0.19020168669376603,0.18521618447299812
0.19264427998773415,0.18477861604829549
0.19508867616695777,0.18434578767834903
0.17316809521255255,0.18914985535384055
0.1707411726533688,0.1897958978793925
0.16105597078761424,0.19223882130100547
0.1586404985532725,0.1928050741510027
0.15622744963287732,0.19335902013896877
0.1538168718180064,0.19390219608169
0.15140881408348628,0.19443460998022835
0.1490033256382891,0.1949624290066285
0.13940815510981183,0.19738441086702277
0.13701641852329055,0.19814216284545028
0.10622848586517449,0.20824491720779448
0.08074126973285124,0.21899702739727694
0.11327833567411746,0.2058043695522658
0.11092434909028137,0.20660459192224512
0.10857436300973825,0.20741337586262448
0.11563621718485281,0.2050253902841697
0.11799787908453516,0.2042819461015765
0.12036321212692405,0.2035459982467544
0.13462768199675784,0.19896037568810537
0.1322420393307636,0.1998016544237421
0.1298502604581765,0.20051724405259694
0.24676728156572564,0.17470042854086038
0.24429274103499815,0.17506972454324543
0.20243002996620932,0.18305962198159303
0.19998194953224074,0.18349003541705447
0.1975348192230768,0.18391461682191415
0.20488042694567934,0.1826215973579466
0.015067389317417353,0.2516286272016495
0.006586302841420329,0.2789857489886824
0.006510785603764674,0.2672210565711939
0.013963452533755114,0.2537335616653403
0.012918594415539802,0.25565151181765133
0.07845678185606123,0.22006842760732792
0.07617856439459761,0.22119535439416974
0.06481306626696398,0.2271219987360568
0.06042011227736699,0.23040336923523322
0.06259677954451784,0.22888551620485295
0.10388985498365513,0.2091345705382738
0.09923005324149718,0.21104474572451407
0.09690958084933504,0.21202856485156263
0.09457700074814185,0.21289936289730454
0.08532774332468498,0.21698352810693147
0.0830318160434514,0.21797753113858115
0.007366270250102375,0.2791595647978629
0.008178426349589138,0.2789298182578395
0.058221860476022624,0.23157579738794143
0.056011815090567005,0.23304793839678845
0.016222236176722374,0.2497158560807954
0.017401796983154156,0.24785191835139916
0.01859161929129701,0.24590385138607573
0.019796838217029274,0.24390300105222093
0.005850689791897474,0.2795242130704104
0.005158920009273836,0.27974130805629444
0.004495302753654722,0.27888777317356345
0.003863359546647389,0.2778880072899546
0.005700319282240048,0.2681142824844134
0.06709124271494851,0.22596911214400467
0.06937692697451042,0.22497912227046268
0.07390689353973239,0.2223777060774165
0.07164323315460616,0.22369901988588303
0.1015556055388325,0.21000732940954242
0.09224906180347575,0.21395805695236203
0.08993607159573927,0.21498316531266778
0.08762889008391092,0.2159772237208097
0.009029674304538821,0.27816142141913397
0.009932543308201243,0.2773524841271708
0.012894334628244488,0.27296993990030627
0.01187054817973031,0.27506946766431417
0.010884309864671182,0.27642784830995876
0.05381388032177641,0.23468145846276556
0.0516264401102651,0.23640617690873472
0.049438024666910566,0.23779723959143356
0.021048654188825837,0.24160784971596655
0.0032695327329787466,0.27637703944312697
0.004930617353867947,0.26821702357615523
0.013986555881894538,0.27084407113923803
0.02204700436580964,0.26207516965171673
0.020549936078749574,0.2640778779473076
0.04726171382146749,0.2394331008603756
0.03881087384081544,0.2460339880388405
0.04512237125598884,0.24130309841650663
0.043000166024091624,0.242813859787881
0.04089023384374267,0.24436978871286635
0.02238574768612151,0.2394540318888129
0.023817998960375394,0.2375921546237429
0.025346745293287946,0.23560217250023335
0.0027090608872896845,0.2738723006930307
0.0021868864342387724,0.2704675757848216
0.004206704437824064,0.26746648520388105
0.003545144865195521,0.26585654229280964
0.019115035873686913,0.26572332159648937
0.01772803195115636,0.26687133827949217
0.016407475059231784,0.2683404737010141
0.015161302376626653,0.26950620107555073
0.027081873475951375,0.256937665031848
0.03675837441843249,0.24753200444717866
0.0347357673120396,0.24927402991839565
0.023628944596963172,0.2603140171323834
0.02531050022690431,0.258519214779334
0.0269772546823373,0.23354272527822847
0.02872807786812296,0.23125037431362133
0.030594190647717363,0.22938203636492754
0.03251158794135643,0.2277784302476307
0.0017179498446994951,0.26588465150169144
0.00158501334220662,0.24505702100175786
0.002953399530367702,0.2628788118278673
0.0019753872373626372,0.2520608242453903
0.0024303891772050864,0.25807735647996605
0.0012530575865166028,0.23857565473608308
9.727841566315773E-4,0.22923019218444673
0.030820745843464788,0.2531714166560147
0.02892117209706397,0.2550646122641079
0.032759582382820764,0.2514006081709831
0.07482150754224816,0.20485309026728588
0.03445666459414499,0.22574480060827662
0.036466043092274844,0.2237810086560623
0.04067695182673811,0.22053080756951757
0.07014635063626784,0.20650658422905369
0.06782538550829165,0.20736827780924638
0.06551709385291066,0.20822818932138804
0.06322758829265451,0.20921553865581466
0.060938802999732845,0.21005492430816272
0.058641867817262355,0.21093660730380834
0.04505705828492535,0.2175223087774757
0.04728466922687745,0.21619156586443847
0.001310785532884492,0.259908146539259
9.661187149848827E-4,0.2517462924834462
6.827906940717725E-4,0.24231733665018673
4.57162310826809E-4,0.22985794015353947
2.8374579986116695E-4,0.2178878384478819
5.458818551518434E-4,0.2026654322913329
7.38641886414762E-4,0.2196835157587335
1.5664387769992466E-4,0.19896600700190448
7.096941366801007E-5,0.18153385617287626
2.2694845383671506E-5,0.14911599707005915
2.4794919044133297E-5,0.04929939016928236
7.314291937246619E-5,0.06642703936093586
3.87493330187754E-4,0.18667539570564665
1.5109709043135893E-4,0.12631218873689357
2.564841911803152E-4,0.15477964531760627
0.07248349123851103,0.20561844281296848
0.038547183907509684,0.22213182604255552
0.04284813816777508,0.21892701560843153
0.04952693848896249,0.21482563963768053
0.051789861770276585,0.21366138450238062
0.056350476509856626,0.2118252183945698
0.05406623302544784,0.21270780586576174
7.843135333972864E-6,0.11746972129020447
0.41136161851253705,0.11606487311340606
0.41385620524812994,0.11602107072065579
0.41635032162807684,0.11599038105481684
0.41884396192169826,0.11604095648437612
0.42133710086336934,0.1162419977888152
0.423829729768626,0.11665688622718902
0.4263218646303183,0.11729765617072689
0.42881348219701676,0.11822539321282359
0.4313045522909658,0.11946193577625079
0.4338066109509653,0.12096667147567579
0.4363081223550641,0.12299620925622799
0.4387860044238924,0.12559192065186672
0.44126330411931936,0.1287903920916138
0.44373692200074044,0.13316914332093596
0.4462099476074267,0.140476371356639
0.4487116332392579,0.153414576809225
0.45121274161454206,0.1731174853595042
0.45369866327819824,0.19559751047900212
0.45618401078627274,0.21710857143401643
0.4586687523153773,0.2367898777172016
0.4611528924459608,0.2539073096121279
0.46363644779638447,0.26730750096139383
0.4661193997926292,0.27660059654067737
0.4686017220652261,0.28281266235478375
0.4710833974633243,0.28676219754059384
0.47356440185717563,0.289230217599804
0.4760447291685871,0.29074779977938053
0.47852438567567007,0.29164793581647
0.48100336781318487,0.2921524509955675
0.485959297698647,0.292523826411962
0.48348167173572276,0.2924181647370446
0.4884362480281328,0.2924863298244404
0.4908985349319484,0.2923827603829897
0.4933601592529192,0.29216198780888075
0.49584588419496833,0.29191948022047004
0.498327734131365,0.2916295753524192
0.5007981850305803,0.2912510422511234
0.5032712330818225,0.2908448187139843
0.505743653147421,0.2903941181377284
0.5082154529027589,0.2899020315055821
0.5106866394869742,0.28937190047509675
0.5131572197677974,0.2888109995474987
0.5156272014918328,0.2882185895615576
0.5180965907949743,0.28760206421306583
0.520565388488876,0.2869491392990651
0.5230335923210798,0.2862476580496047
0.5255012010943783,0.2854962607391562
0.5279682207711298,0.28469692896855475
0.5304346683493629,0.283892249458585
0.532900567097927,0.2830958413537795
0.5353659419919367,0.28232749265636053
0.5378447351806986,0.2815495904117793
0.5403230572217989,0.28081221462517664
0.5427731030700398,0.28008671243493904
0.5452227288167597,0.2793887622875527
0.5476858638790867,0.2787197175260005
0.5501485963001594,0.27802543131323176
0.5526109278463938,0.2773043428663398
0.5550728606593904,0.27656788070053545
0.5575343976820583,0.27581806825866395
0.5599955422621233,0.2750627039169277
0.5624562977291414,0.27430179264746996
0.5649166667594099,0.2735349350280382
0.5673766509367928,0.2727656549420712
0.5698456952659896,0.2719678782811569
0.5723099981632074,0.27117152323507787
0.5747550394140668,0.27034866656185896
0.577208440434146,0.26951375637648545
0.5796709403619692,0.2686817529411803
0.5821287516030977,0.26779309094875153
0.5845862528366211,0.26692963406864795
0.5870434640380117,0.2661100987524221
0.5895004073242337,0.26531991440793457
0.5919720895641034,0.2645464239388586
0.5944435754534971,0.26383612493296865
0.5968849587339919,0.26321086478045663
0.5993262340601997,0.2626754970895968
0.6017823995964329,0.2622000879456848
0.6042384803345278,0.2617324137294802
0.6066944697091736,0.2612638871545293
0.6091503519089376,0.26079815252836447
0.6116060949774873,0.2603039988189911
0.6140616564522994,0.25974910336109736
0.616516996031403,0.2591226504217592
0.6189720870225571,0.25844218363269295
0.6214269183945185,0.25775833050136476
0.6238923530531395,0.2570687097859303
0.6263575208078649,0.2563874787395588
0.6288006864788245,0.2557059300910112
0.6312435859981673,0.25501780446753214
0.6336970920814967,0.2543231117921671
0.6361503542043225,0.25362552856755216
0.6386034025689862,0.25295812603666534
0.6410562730995502,0.2523434979746681
0.643508999097959,0.2517778067650407
0.645961607557457,0.25124586504599916
0.6484141207352524,0.25074021999969454
0.6508665569976373,0.25026367938847255
0.6533189270280821,0.249807795441656
0.6557712333611175,0.24935493753156493
0.6582234750238936,0.24890007036965026
0.6606756500259952,0.24844563622755278
0.6631277552094393,0.24798885129693482
0.6655797865489523,0.24752309729021613
0.6680317383223536,0.24704931489403484
0.6704836013164575,0.24656050666919452
0.6729353636407138,0.24602034009097548
0.6753870138839086,0.24548067413441857
0.6778385437481519,0.24495895929600695
0.6802899482520703,0.24445100527694646
0.6827412239216097,0.24395183822823255
0.6851791097376778,0.2434654774192069
0.6876168621801051,0.2429826576926144
0.690080996840589,0.24250426690504492
0.6925449963950265,0.24203487067130033
0.6949956011954962,0.24156894644118868
0.697446067720776,0.24110608042417803
0.6998963940697172,0.24064486011986094
0.7023323161365023,0.2401885271143382
0.7047680932884779,0.23972957047010085
0.7072322475455888,0.23926513316038783
0.7096962551507933,0.23880631609492578
0.7121458552864603,0.23834610416485263
0.7145953112503911,0.23789207730432907
0.7170446243592801,0.23744181121957272
0.7194937960152293,0.23699645324219537
0.7219428281540263,0.23655651198047425
0.7243917214231509,0.23612059823173384
0.7268404742723766,0.2356837150674169
0.7292890842517197,0.2352461057092199
0.7317375486204417,0.2348051455029063
0.7341858645573938,0.23435964830794834
0.7366264687645858,0.23391100598394385
0.7390669198646056,0.2334569766807462
0.7415223396543908,0.23300112369651058
0.7439776097789159,0.23254902840857766
0.746425172755171,0.23209878281260024
0.7488725926673466,0.23165550186077064
0.7513198724422039,0.23121830543005908
0.7537584732785021,0.23078683746032072
0.7561969337086203,0.2303531380436746
0.7586523301799699,0.22991689848005029
0.7611075790363506,0.2294765483809193
0.7635541353367474,0.22902752102674762
0.7660005343219916,0.22857205620901405
0.7684467735368959,0.22811122399745698
0.7708800360438139,0.2276514301145028
0.7733131393850832,0.22718846457682007
0.7757717192159637,0.2267264469544926
0.7782301470711045,0.22627186301264965
0.7806756101032951,0.2258206693849694
0.7831209259977022,0.22537585085328313
0.7855660920417651,0.2249320629765044
0.7879986734141016,0.22448160770269937
0.790431088429876,0.22401593113795681
0.792888181622575,0.22352924340683356
0.7953450872707123,0.22302718221101658
0.7977893719049942,0.22250094669838394
0.8002334630916605,0.2219642137238019
0.8026773656773185,0.22142012568572234
0.8051210895092134,0.22087911364859988
0.8075646472132534,0.22034654595846456
0.8100080512226948,0.21982360511445675
0.8124513114957288,0.21930680372593567
0.8148944319753416,0.21879297105919374
0.8173246320251736,0.21826716911820657
0.8197546825916332,0.21771147192910784
0.8222101309437255,0.21714338733951288
0.8246654139318313,0.21657939636653442
0.8271077477509315,0.21600669620441795
0.829549908296265,0.21542553518776786
0.831991901769747,0.21483866947831534
0.8344222800020179,0.21426291321748092
0.8368525179758262,0.21369621900101496
0.8393055505617143,0.2131382371335989
0.8417584674001768,0.2125915534537536
0.8441998133727284,0.21205316400235727
0.8466410439782268,0.21151374017409968
0.8490821437366265,0.2109479016374583
0.8515230943849441,0.2103492248810699
0.8539638786201,0.20972507966512502
0.8564044798474493,0.20907290366509465
0.8588448877205968,0.20838757637979885
0.8612851063179583,0.20768601638688988
0.8637251512343467,0.2069871191957023
0.8661650410434609,0.2062929525501761
0.868604794709788,0.20560347897415387
0.8710444309948498,0.20492179877326422
0.8734839649438938,0.20424586114775997
0.8759234048054176,0.20357104741900553
0.8783627525852805,0.2028900035572797
0.880802007272981,0.20219904757706264
0.8832411677566006,0.20149759312970472
0.8856802332291375,0.20078776353505054
0.8881192017179693,0.20006846195810668
0.8905580682501786,0.19933625004739003
0.8929968248312669,0.19858512318938992
0.89543546225342,0.19781342805877203
0.8978739710282262,0.1970184638793657
0.900324058994784,0.1961879420958995
0.902774003713458,0.19532201149786615
0.9052003796839011,0.1944403740367015
0.9076266486639404,0.19355236933153344
0.9100645637508562,0.192673983846429
0.9125024436767802,0.1918033473916224
0.9149403248616523,0.1909494864462783
0.9173782386639384,0.19012699247540052
0.9198161940882026,0.18932183402722677
0.9222541702312619,0.18849421504144154
0.9246921297607227,0.18761601526900623
0.9271300330345007,0.18669603835294638
0.9295678407757919,0.18572788713002786
0.9320077682442984,0.18468811279386546
0.9344415585910544,0.1835838919349188
0.9368605359483364,0.1824615557364291
0.9392634226879732,0.18134414453228118
0.9416397784086157,0.18024752516757023
0.943995880665496,0.17916507316944966
0.9463267119758971,0.17812055279213346
0.9486157257796692,0.17711486072821905
0.9508869638626996,0.17608790902190816
0.9531416161783882,0.17499352666685655
0.9553377711489648,0.17383976296518736
0.9574440471157293,0.1726364528863358
0.9594433658960171,0.1713904333056942
0.9613416899627659,0.1700901542962923
0.9631602828760244,0.16876427460518215
0.9649059948033748,0.167486237053412
0.9665787908781827,0.16629200215872555
0.9681795746744699,0.16518726409746093
0.9697239644385665,0.16416038327267857
0.9712465986980696,0.1631967411018151
0.9727493439969428,0.162295440684858
0.9741967187560533,0.16150873794609946
0.9755774729567512,0.16081956408828119
0.9769103895473811,0.16016819877187113
0.9782169982861267,0.15945898560226324
0.9795156926234303,0.15868107792876548
0.9808143591924329,0.15781342550367017
0.9820970193364073,0.15689930097206667
0.9833385233698948,0.15592711626836867
0.9845456023030503,0.15492558550604074
0.9857433406262492,0.15383498203893858
0.9869408864320668,0.15271671060475592
0.9881293872183394,0.15151094391847697
0.9892775955045917,0.15038932414843162
0.9903556125653781,0.14920668911700524
0.991358776368355,0.1482420026170599
0.992284507111167,0.14717915679415422
0.9931283007600313,0.14650595467301072
0.9938942646699306,0.14559633868452196
0.9945901834336413,0.14515366328130214
0.9952246662418178,0.14314495157403084
0.9958013259226322,0.1404070237824438
0.9963223364112332,0.13629614387553182
0.9967927003875287,0.13407444537337135
0.9972170506421002,0.13066096206828096
0.99760168338735,0.12992158461860312
0.9979551669164817,0.12692626569691537
0.9982834122861082,0.12776865883758026
0.9985905836756809,0.12426155160646939
0.9988837159808456,0.12858846548870317
0.9991665480897864,0.12165313680689774
0.999441525175804,0.13735008581854452
0.9997175771546094,0.11520858648198952
0.9999286775300656,0.21550671211901562
0.8674969547922935,0.15303657763488257
0.8650096367760947,0.1527778958823894
0.8625233433829118,0.15257350357244906
0.8600380909581558,0.15245907066673078
0.8575538825872246,0.15244435874247617
0.8550829128805357,0.15247660448550224
0.8526129576281953,0.15257950785560148
0.8501227353150925,0.15276701481264765
0.8476366397150907,0.15292726847840954
0.8451606026039375,0.15310297156854097
0.8426824532265598,0.1532636629064938
0.840205665754417,0.1534372487949164
0.8377302466621981,0.15362551487011875
0.8352555785892809,0.15383787686506503
0.8327816795161429,0.15410138303598292
0.8303091804995746,0.15443207981025353
0.8278380455749569,0.15482350760872476
0.825367583008229,0.15527152881432707
0.8228977662087343,0.15575552818098418
0.8204289002120998,0.1562637222589844
0.8179609604891864,0.15677923893606407
0.8154939337349565,0.15729249471751508
0.8130278157898139,0.15780937995228567
0.8105626043644716,0.15833520377326982
0.8080982947325691,0.1588683267130509
0.8056242833033564,0.15944460877183286
0.8031577193978284,0.16002847984402802
0.8007132228728319,0.16060139873933557
0.7982564656102743,0.16122568946868138
0.7957899647194047,0.16184489169077687
0.7933308652050621,0.16249045665508385
0.7908725874765796,0.1631493114857095
0.7884151105771189,0.16383317606911535
0.7859584087580076,0.1645416730452812
0.7835024523959182,0.16527265058267818
0.7810472106229331,0.1660236642192954
0.7785926525128382,0.16679153332162977
0.7761387483891924,0.16757012575867475
0.7736854719253511,0.16835646559577574
0.7712327994656315,0.16915862614349825
0.7687920298869394,0.16995454410816144
0.7663439980875028,0.17077232373951806
0.7638761274591499,0.17160730455081194
0.7614266776794945,0.17240664095214742
0.7589867685772604,0.17321669046605195
0.7565372446362161,0.1740183446750887
0.7540881845096904,0.17482356242243835
0.7516395748787215,0.1756252406672385
0.7491914027269515,0.17642739406469013
0.7467436553065472,0.1772272457102359
0.7442963201564494,0.178026763049621
0.741849385170724,0.17882243993724847
0.7394028387574547,0.1796151826390425
0.7369566696209425,0.18040277721466738
0.7345108665892546,0.18118801721710373
0.7320654187491566,0.18197195797751997
0.729620315738186,0.18275476682254632
0.7271755481515426,0.18353571955633766
0.7247311075578236,0.1843194119377632
0.7222965917522466,0.18509447039847415
0.0771516916415934,0.20395080438960464
0.7198619250604067,0.1858718203470833
0.07949169383221324,0.20308941542809492
0.7174099401833762,0.18666300608481584
0.08182650196558253,0.2024072910220073
0.7149607569699048,0.18745373413852576
0.08414020636704979,0.20167877849369825
0.7125198544909478,0.1882547365203041
0.08645791183349534,0.2009468278336445
0.7100771485678048,0.18906061982405684
0.08880430303907641,0.20035635973737423
0.7076346770033732,0.1898747576074127
0.09118635868031073,0.1998705470886616
0.7051924237452465,0.1906953029771229
0.702750374325495,0.19153185701636868
0.09358602171417643,0.19955994946863229
0.7003222079600864,0.19234738221818268
0.6978942241706827,0.19314685900521258
0.09595822251715876,0.19933295864909198
0.6954390341814879,0.19394572025659565
0.6929840167370931,0.1947331395019476
0.6905428569265684,0.19551718988301792
0.6881018543230035,0.19630089253864383
0.0982983924548413,0.1989766806557905
0.6783391556833287,0.19952088306816732
0.6758987205916177,0.20033649931291103
0.6832202759044996,0.19789199304169383
0.680779668256323,0.198704269506998
0.6856609985536253,0.19709076867484998
0.10064823920134941,0.19865206205733796
0.6734583495645163,0.20114826314604906
0.10301524688970284,0.19856283908871306
0.6710084579228286,0.20196037725373012
0.6685631680761397,0.20276023791891917
0.666137069712461,0.20353413134538278
0.663701904333253,0.20430455474602946
0.661257211411622,0.20507279023608693
0.6588171187964995,0.20584456715941066
0.6563770642482565,0.2066163283334129
0.6539370396424204,0.20739398062289863
0.6514970350664961,0.20817762787294533
0.6490570381057426,0.2089692614659316
0.6466170350349638,0.2097625063779055
0.10538501251824112,0.19850320061314056
0.6441770127670217,0.21055304093971278
0.6417369603811008,0.2113431936529239
0.6393059915758561,0.21213078157962253
0.6368749748695809,0.21292056427241418
0.10775751744580464,0.19842762842207465
0.6344256563875381,0.21372185816318406
0.6319762740809978,0.21454107501649514
0.6295359432544396,0.21536936447522761
0.11013276468051797,0.1983049580332207
0.627095533012988,0.21618037233431797
0.6246550339754975,0.2169835523849046
0.6222144359442453,0.21777760705377394
0.6197737287410555,0.21856733245759777
0.6173329026274625,0.21935769949175657
0.6148919485241102,0.22014938359447886
0.6124508577717169,0.2209412177598032
0.1125101952611422,0.19809460925274347
0.6099992489160547,0.22172563362265604
0.6075509183767294,0.22250468234461376
0.6051231887332107,0.22327012437904264
0.11488981867919154,0.19776358360102272
0.6026884596708082,0.22403422939671355
0.6002432053267448,0.22480636822415448
0.5978012205821703,0.22557921328751257
0.11727276999657713,0.19731958753603634
0.5953590735947544,0.22635386621529682
0.5929167569779541,0.22713790017517652
0.11965901428431533,0.1968183727607283
0.5831455841970496,0.23033352841063015
0.5904742612128899,0.22792808339885687
0.5880315749522931,0.2287251290757451
0.5855886863813825,0.2295260495189732
0.12204792641295754,0.1963119456761351
0.5807022580111186,0.2311451565791835
0.5782525695374616,0.23195908167238008
0.1244394442963522,0.19584007562938266
0.5758095549998958,0.23278162430334537
0.573378543175437,0.23360525168967905
0.5709334320474211,0.23443201876990516
0.12683350236338964,0.19542660536808884
0.40860618622498124,0.06669515814668853
0.41108608798166646,0.07305810381275643
0.4135652314280116,0.08086334598835063
0.5684819200450122,0.2352739347562028
0.5635918805658298,0.23696095499740727
0.5660370447603355,0.23611356502171293
0.12922945853989723,0.19508540326039497
0.4061255196723741,0.06241142071706873
0.40364408413924674,0.059209319794063756
0.42099805536971,0.13287703575678653
0.4160436125949123,0.08949931791531923
0.4185212209692776,0.10574633099588694
0.5611464207895253,0.23781912070907943
0.5587006587798551,0.23869628914578514
0.5538081974165053,0.24050416778623362
0.5562545867675501,0.23959814936592433
0.5464723863953973,0.24306821161761785
0.13162724354957012,0.19480510173282004
0.3937106631559039,0.05942156384135697
0.3961951784072548,0.05791342750140203
0.3986789139726414,0.05721510992908612
0.4011618816081557,0.05750937026761355
0.42347412277254415,0.16622791951763563
0.5023571011810087,0.2587379752162323
0.5513668122807556,0.2413734690249221
0.5489250960905432,0.2422263806460854
0.536674032294647,0.2464681976567574
0.5391228304627871,0.24560527563327605
0.5415712619936506,0.24475373028624342
0.5440193347059099,0.24391263200556657
0.5342248557474714,0.24734206796071265
0.5317752841178809,0.24822562062336245
0.13402794900398063,0.19457073069834285
