"Time","Solver CPU Time per Time Step Monitor: Solver CPU Time per Time Step Monitor (s)"
0.1,4.724410999999999
0.2,5.060411
0.30000000000000004,3.357175999999999
0.4,3.1285380000000007
0.5,2.989090999999999
0.6,2.9204660000000002
0.7,2.7861660000000006
0.7999999999999999,2.855135999999999
0.8999999999999999,2.862038000000001
0.9999999999999999,2.9670309999999995
1.0999999999999999,2.8651100000000005
1.2,2.9317249999999997
1.3,3.030519
1.4000000000000001,2.957752
1.5000000000000002,3.0281849999999992
1.6000000000000003,3.0188610000000007
1.7000000000000004,3.0368480000000004
1.8000000000000005,3.0159120000000006
1.9000000000000006,3.0163629999999997
2.0000000000000004,3.0098060000000015
2.1000000000000005,2.935678
2.2000000000000006,2.953917
2.3000000000000007,2.985202000000002
2.400000000000001,3.0052309999999998
2.500000000000001,3.0128350000000004
2.600000000000001,2.9441330000000008
2.700000000000001,2.9553320000000003
2.800000000000001,2.898325000000001
2.9000000000000012,2.9091570000000004
3.0000000000000013,2.9273940000000005
3.1000000000000014,2.8487049999999994
3.2000000000000015,2.8472399999999998
3.3000000000000016,2.812131
3.4000000000000017,2.7906140000000006
3.5000000000000018,2.8279090000000005
3.600000000000002,2.8318890000000008
3.700000000000002,2.823781999999999
3.800000000000002,2.79765
3.900000000000002,2.8120950000000007
4.000000000000002,2.7770609999999993
4.100000000000001,2.7943810000000004
4.200000000000001,2.8305300000000004
4.300000000000001,2.8374020000000004
4.4,2.8481360000000002
4.5,2.8599179999999995
4.6,2.8380759999999996
4.699999999999999,2.8350250000000012
4.799999999999999,2.8383580000000004
4.899999999999999,2.8402789999999998
4.999999999999998,2.841147
5.099999999999998,2.7545939999999987
5.1999999999999975,2.7753560000000004
5.299999999999997,2.7598819999999993
5.399999999999997,2.7508000000000004
5.4999999999999964,2.7672350000000003
5.599999999999996,2.759875
5.699999999999996,2.757281000000002
5.799999999999995,2.7563489999999997
5.899999999999995,2.753957999999999
5.999999999999995,2.6598680000000003
6.099999999999994,2.6779200000000003
6.199999999999994,2.677673000000001
6.299999999999994,2.618912000000001
6.399999999999993,2.6765260000000004
6.499999999999993,2.6744369999999997
6.5999999999999925,2.5887050000000005
6.699999999999992,2.5868330000000004
6.799999999999992,2.5739360000000007
6.8999999999999915,2.5709579999999987
6.999999999999991,2.447427999999999
7.099999999999991,2.363204
7.19999999999999,2.4510770000000006
7.29999999999999,2.470154
7.39999999999999,2.3573839999999997
7.499999999999989,2.3449539999999995
7.599999999999989,2.3004939999999996
7.699999999999989,2.3492250000000006
7.799999999999988,2.246857
7.899999999999988,2.242349
7.999999999999988,2.4305529999999997
8.099999999999987,2.485468
8.199999999999987,2.625218
8.299999999999986,2.6589169999999998
8.399999999999986,2.666202
8.499999999999986,2.828285
8.599999999999985,2.861667
8.699999999999985,2.9419500000000007
8.799999999999985,3.028023000000001
8.899999999999984,3.0656849999999984
8.999999999999984,3.0771850000000005
9.099999999999984,3.1169370000000014
9.199999999999983,3.147613
9.299999999999983,3.3510069999999996
9.399999999999983,3.279828
9.499999999999982,3.3666449999999997
9.599999999999982,3.3830090000000004
9.699999999999982,3.4087380000000005
9.799999999999981,3.447871
9.89999999999998,3.453755
9.99999999999998,3.452186999999999
10.09999999999998,3.472360000000001
10.19999999999998,3.5685020000000005
10.29999999999998,3.5702919999999985
10.399999999999979,3.5489300000000004
10.499999999999979,3.574805
10.599999999999978,3.556532000000001
10.699999999999978,3.501636
10.799999999999978,3.504500000000001
10.899999999999977,3.460503
10.999999999999977,3.450503
11.099999999999977,3.4742749999999987
11.199999999999976,3.305217
11.299999999999976,3.2396599999999993
11.399999999999975,3.1521750000000015
11.499999999999975,3.1226409999999993
11.599999999999975,3.0365340000000005
11.699999999999974,2.993280000000001
11.799999999999974,2.999067999999999
11.899999999999974,3.3102630000000013
11.999999999999973,3.2555479999999997
12.099999999999973,3.341979
12.199999999999973,3.3777070000000013
12.299999999999972,3.4886310000000007
12.399999999999972,3.5385740000000014
12.499999999999972,3.549036000000002
12.599999999999971,3.5721479999999985
12.69999999999997,3.5732930000000005
12.79999999999997,3.6742980000000003
12.89999999999997,3.5723390000000017
12.99999999999997,3.5564180000000007
13.09999999999997,3.572091000000001
13.199999999999969,3.682602999999999
13.299999999999969,3.6604540000000005
13.399999999999968,3.6749359999999984
13.499999999999968,3.682917999999999
13.599999999999968,3.6691769999999995
13.699999999999967,3.6568160000000005
13.799999999999967,3.6403839999999996
13.899999999999967,3.6401060000000003
13.999999999999966,3.6308959999999995
14.099999999999966,3.5166990000000005
14.199999999999966,3.5106829999999984
14.299999999999965,3.5104429999999995
14.399999999999965,3.464585000000001
14.499999999999964,3.435368
14.599999999999964,3.373535000000001
14.699999999999964,3.2772300000000008
14.799999999999963,3.211391
14.899999999999963,3.256486999999999
14.999999999999963,3.0975139999999994
15.099999999999962,3.0628280000000006
15.199999999999962,3.08299
15.299999999999962,3.061882
15.399999999999961,3.271477999999999
15.499999999999961,3.4584049999999986
15.59999999999996,3.530675999999999
15.69999999999996,3.4890170000000005
15.79999999999996,3.517295000000001
15.89999999999996,3.563481000000001
15.99999999999996,3.58719
16.09999999999996,3.6459570000000006
16.19999999999996,3.6805319999999995
16.29999999999996,3.709898000000001
16.399999999999963,3.7319750000000003
16.499999999999964,3.7149579999999993
16.599999999999966,3.786037999999999
16.699999999999967,3.681870000000001
16.79999999999997,3.713877999999998
16.89999999999997,3.7697730000000003
16.99999999999997,3.773181
17.099999999999973,3.776398
17.199999999999974,3.789209000000001
17.299999999999976,3.750909000000001
17.399999999999977,3.69837
17.49999999999998,3.664059000000001
17.59999999999998,3.6140459999999996
17.69999999999998,3.5688500000000003
17.799999999999983,3.543637999999999
17.899999999999984,3.4618010000000012
17.999999999999986,3.4028170000000015
18.099999999999987,3.2543750000000005
18.19999999999999,3.1725250000000016
18.29999999999999,3.1796159999999998
18.39999999999999,3.0870670000000016
18.499999999999993,3.132587
18.599999999999994,3.232027
18.699999999999996,3.309743
18.799999999999997,3.4861210000000002
18.9,3.3926329999999996
19.0,3.3692639999999994
19.1,3.4522310000000003
19.200000000000003,3.4796810000000002
19.300000000000004,3.4909420000000013
19.400000000000006,3.4966020000000007
19.500000000000007,3.511054
19.60000000000001,3.510270999999999
19.70000000000001,3.5990069999999994
19.80000000000001,3.6066890000000003
19.900000000000013,3.605012000000001
20.000000000000014,3.621169000000001
20.100000000000016,3.608437
20.200000000000017,3.6136500000000007
20.30000000000002,3.707531999999999
20.40000000000002,3.6219949999999996
20.50000000000002,3.6107879999999994
20.600000000000023,3.624288000000001
20.700000000000024,3.696152
20.800000000000026,3.6954880000000014
20.900000000000027,3.65375
21.00000000000003,3.570344000000003
21.10000000000003,3.542798
21.20000000000003,3.528055
21.300000000000033,3.495485999999999
21.400000000000034,3.4292149999999992
21.500000000000036,3.383445
21.600000000000037,3.3075630000000005
21.70000000000004,3.341832
21.80000000000004,3.1442490000000003
21.90000000000004,3.1308830000000007
22.000000000000043,3.1124879999999986
22.100000000000044,3.0491140000000008
22.200000000000045,3.3747510000000007
22.300000000000047,3.4708750000000004
22.40000000000005,3.430501
22.50000000000005,3.4707879999999998
22.60000000000005,3.4894180000000006
22.700000000000053,3.5920080000000003
22.800000000000054,3.601088
22.900000000000055,3.5782109999999996
23.000000000000057,3.6707649999999994
23.10000000000006,3.6824899999999996
23.20000000000006,3.7249710000000005
23.30000000000006,3.7204679999999994
23.400000000000063,3.795755
23.500000000000064,3.6894610000000005
23.600000000000065,3.6992399999999996
23.700000000000067,3.69962
23.800000000000068,3.7541940000000005
23.90000000000007,3.707578000000001
24.00000000000007,3.6894010000000015
24.100000000000072,3.701022000000002
24.200000000000074,3.7026330000000005
24.300000000000075,3.63541
24.400000000000077,3.5678439999999996
24.500000000000078,3.529441999999999
24.60000000000008,3.483175
24.70000000000008,3.4188900000000007
24.800000000000082,3.356062000000001
24.900000000000084,3.1875899999999993
25.000000000000085,3.142237999999999
25.100000000000087,3.205098000000001
25.200000000000088,3.2162419999999994
25.30000000000009,3.174106
25.40000000000009,3.416983000000001
