"Time","Solver CPU Time per Time Step Monitor: Solver CPU Time per Time Step Monitor (s)"
0.1,37.95466
0.2,31.220164999999998
0.30000000000000004,22.379119000000003
0.4,26.370448999999994
0.5,21.828787
0.6,18.626464
0.7,18.693458000000007
0.7999999999999999,20.392145000000006
0.8999999999999999,19.890149000000005
0.9999999999999999,18.903688999999996
1.0999999999999999,18.107221
1.2,18.001260000000002
1.3,17.479819999999997
1.4000000000000001,18.056129999999985
1.5000000000000002,26.147454999999997
1.6000000000000003,16.41933
1.7000000000000004,16.720723999999993
1.8000000000000005,16.142022
1.9000000000000006,16.611748000000002
2.0000000000000004,16.828933000000003
2.1000000000000005,16.467395999999997
2.2000000000000006,16.437733000000005
2.3000000000000007,17.026940999999997
2.400000000000001,16.69266800000001
2.500000000000001,15.789010999999999
2.600000000000001,17.570507999999993
2.700000000000001,15.225762999999997
2.800000000000001,15.714392999999998
2.9000000000000012,15.190136999999996
3.0000000000000013,14.477233000000002
3.1000000000000014,13.866989
3.2000000000000015,13.87999
3.3000000000000016,13.454669999999998
3.4000000000000017,13.414665
3.5000000000000018,13.326101
3.600000000000002,12.811335000000005
3.700000000000002,12.538636999999998
3.800000000000002,13.456785000000002
3.900000000000002,13.489424000000003
4.000000000000002,12.742964000000002
4.100000000000001,12.829279
4.200000000000001,14.459689999999997
4.300000000000001,12.729302999999996
4.4,12.205938000000002
4.5,12.705441000000006
4.6,12.168768
4.699999999999999,11.693698
4.799999999999999,11.6905
4.899999999999999,11.961528
4.999999999999998,12.631941000000001
5.099999999999998,11.636801999999996
5.1999999999999975,11.575242
5.299999999999997,11.594010999999997
5.399999999999997,13.283615000000001
5.4999999999999964,11.601548
5.599999999999996,12.190077000000002
5.699999999999996,11.715094999999998
5.799999999999995,12.242336000000002
5.899999999999995,11.413125999999995
5.999999999999995,11.086131000000004
6.099999999999994,10.708646
6.199999999999994,11.945792
6.299999999999994,11.830632
6.399999999999993,11.116351999999997
6.499999999999993,11.058770000000003
6.5999999999999925,11.927958000000002
6.699999999999992,12.365894000000003
6.799999999999992,12.410197999999998
6.8999999999999915,11.914772000000001
6.999999999999991,11.251068999999998
7.099999999999991,11.160006000000001
7.19999999999999,10.714326999999999
7.29999999999999,11.388356000000002
7.39999999999999,10.491306000000003
