"Time","Downstream Lift Monitor: Downstream Lift Monitor (N)"
0.1,-0.0014285928194483002
0.2,0.002473196966859827
0.30000000000000004,6.529178034398483E-4
0.4,1.0866954191796876E-4
0.5,6.380325189448495E-4
0.6,4.4610076596987135E-4
0.7,4.65224690594351E-4
0.7999999999999999,1.9918992169787406E-4
0.8999999999999999,1.2695390687372018E-4
0.9999999999999999,-5.118461416786426E-5
1.0999999999999999,-1.3137855835534343E-4
1.2,-3.188286692743245E-4
1.3,-2.0619967474652234E-4
1.4000000000000001,9.366783850230792E-5
1.5000000000000002,9.607226732451409E-5
1.6000000000000003,2.6148269283747614E-4
1.7000000000000004,5.305255285220642E-4
1.8000000000000005,0.001346968263573672
1.9000000000000006,0.0022282990889821276
2.0000000000000004,0.0028391133539846444
2.1000000000000005,0.003159326981989443
2.2000000000000006,0.0035255785836195157
2.3000000000000007,0.004032107172196405
2.400000000000001,0.004412562452990536
2.500000000000001,0.004960537172318453
2.600000000000001,0.0056321833106706045
2.700000000000001,0.0059719225809970345
2.800000000000001,0.006492994002240349
2.9000000000000012,0.007981630051257235
3.0000000000000013,0.00887678644163633
3.1000000000000014,0.009717240934651001
3.2000000000000015,0.010626325963409984
3.3000000000000016,0.01167792450858351
3.4000000000000017,0.012870316502623212
3.5000000000000018,0.013889405770493564
3.600000000000002,0.014913392791963674
3.700000000000002,0.01627792066735884
3.800000000000002,0.016407712841620733
3.900000000000002,0.018946191362619904
4.000000000000002,0.02031282792833485
4.100000000000001,0.021699087268857064
4.200000000000001,0.022925627846618984
4.300000000000001,0.024404666135452127
4.4,0.02634901298133768
4.5,0.027116631914552755
4.6,0.02818323601152462
4.699999999999999,0.029609118006463778
4.799999999999999,0.030750931175907135
4.899999999999999,0.032006375943512244
4.999999999999998,0.03293922901305254
5.099999999999998,0.03407138617497312
5.1999999999999975,0.03500284222317095
5.299999999999997,0.035800683216179054
5.399999999999997,0.03669904770008259
5.4999999999999964,0.03736298929160071
5.599999999999996,0.037873701973099215
5.699999999999996,0.03844278793728291
5.799999999999995,0.03875244548674178
5.899999999999995,0.03903150957839918
5.999999999999995,0.03912266089647498
6.099999999999994,0.03906956381736176
6.199999999999994,0.038865501818301174
6.299999999999994,0.03851284127731229
6.399999999999993,0.03802074695154402
6.499999999999993,0.03740234007146324
6.5999999999999925,0.03666239213817062
6.699999999999992,0.03559151458995954
6.799999999999992,0.03453704172795363
6.8999999999999915,0.03314106041704574
6.999999999999991,0.03129009501688223
7.099999999999991,0.02993065457823772
7.19999999999999,0.02796146384100029
7.29999999999999,0.025622002751504048
7.39999999999999,0.023416938048454575
7.499999999999989,0.022825364546046552
7.599999999999989,0.01847336352947887
7.699999999999989,0.015215460266479207
7.799999999999988,0.012746801136192937
7.899999999999988,0.010167926564950107
7.999999999999988,0.007579779415321491
8.099999999999987,0.003672868886066204
8.199999999999987,5.32068879471579E-4
8.299999999999986,-0.003570389228215689
8.399999999999986,-0.00781733520606419
8.499999999999986,-0.009827192413490051
8.599999999999985,-0.013542769752037978
8.699999999999985,-0.01783745841147913
8.799999999999985,-0.02155768098415331
8.899999999999984,-0.025390224245920252
8.999999999999984,-0.027624318603561973
9.099999999999984,-0.031255082665707326
9.199999999999983,-0.036689573968438034
9.299999999999983,-0.03924381188682715
9.399999999999983,-0.0417549274972117
9.499999999999982,-0.044578249962925434
9.599999999999982,-0.04809682430193191
9.699999999999982,-0.051717700769000646
9.799999999999981,-0.05278701692389608
9.89999999999998,-0.05649764117342209
9.99999999999998,-0.05882804205568219
10.09999999999998,-0.06079041891524663
10.19999999999998,-0.062282106117680765
10.29999999999998,-0.0626080486474012
10.399999999999979,-0.06301680066925228
10.499999999999979,-0.06302367966881316
10.599999999999978,-0.06254439714287863
10.699999999999978,-0.06150472317088628
10.799999999999978,-0.0598658222944996
10.899999999999977,-0.057768443395863185
10.999999999999977,-0.05372896707943926
11.099999999999977,-0.05127574317190789
11.199999999999976,-0.04739496923024762
11.299999999999976,-0.04305152624830668
11.399999999999975,-0.03684192928536141
11.499999999999975,-0.030120626014588706
11.599999999999975,-0.02147093468247297
11.699999999999974,-0.015901833305473692
11.799999999999974,-0.0072276593413033545
11.899999999999974,0.0026435916100978167
11.999999999999973,0.011075467548203152
12.099999999999973,0.02279850565455491
12.199999999999973,0.032363856490957695
12.299999999999972,0.04338990124574512
12.399999999999972,0.05445220428126266
12.499999999999972,0.0678498590416103
12.599999999999971,0.07920129660215838
12.69999999999997,0.09090294645149745
12.79999999999997,0.10364801159202404
12.89999999999997,0.1176092963149885
12.99999999999997,0.12996228167679968
13.09999999999997,0.1433848048655835
13.199999999999969,0.15476115955020853
13.299999999999969,0.16962956181964028
13.399999999999968,0.1821354730443455
13.499999999999968,0.19385863535828768
13.599999999999968,0.20718331287878067
13.699999999999967,0.2168201713605125
13.799999999999967,0.2309393229276412
13.899999999999967,0.24071297503908998
13.999999999999966,0.2502993523860651
14.099999999999966,0.26023344864084297
14.199999999999966,0.2682985985507384
14.299999999999965,0.2752278049965183
14.399999999999965,0.27683785560238666
14.499999999999964,0.28224057021541643
14.599999999999964,0.28104471645181917
14.699999999999964,0.2780323342378912
14.799999999999963,0.27186914415055796
14.899999999999963,0.2634538870468103
14.999999999999963,0.25246310714356734
15.099999999999962,0.2376851555122867
15.199999999999962,0.2202168441523964
15.299999999999962,0.20030027869091543
15.399999999999961,0.1770504615444565
15.499999999999961,0.15280603078228952
15.59999999999996,0.12590056969873994
15.69999999999996,0.09576660448318541
15.79999999999996,0.06493953970274231
