"Time","Upstream Lift Monitor: Upstream Lift Monitor (N)"
0.1,-8.75899942207098E-4
0.2,3.7727301770225765E-5
0.30000000000000004,5.813018592370685E-5
0.4,1.5886873844050568E-4
0.5,2.4546780884932007E-4
0.6,4.3215523653869514E-4
0.7,4.4140630834740597E-4
0.7999999999999999,5.685295625587176E-4
0.8999999999999999,4.0768510397662513E-4
0.9999999999999999,1.675246806904019E-4
1.0999999999999999,-3.4159565507156913E-6
1.2,1.1383859868441672E-4
1.3,3.031216915671052E-4
1.4000000000000001,5.745146798252217E-4
1.5000000000000002,8.97040856040037E-4
1.6000000000000003,0.0013408892667047428
1.7000000000000004,0.0019932248341286247
1.8000000000000005,0.002812759896355016
1.9000000000000006,0.003704137577371246
2.0000000000000004,0.00460243850425828
2.1000000000000005,0.005541439788327129
2.2000000000000006,0.00648913401013919
2.3000000000000007,0.007672266431050468
2.400000000000001,0.008945903254479894
2.500000000000001,0.010273541846874642
2.600000000000001,0.011524504834288341
2.700000000000001,0.01271149511716154
2.800000000000001,0.013871073818291633
2.9000000000000012,0.014993805508092995
3.0000000000000013,0.016039470869045135
3.1000000000000014,0.01705202008540863
3.2000000000000015,0.018032889590601873
3.3000000000000016,0.01895694438347083
3.4000000000000017,0.01982329986820107
3.5000000000000018,0.02063520137811585
3.600000000000002,0.021358967808960055
3.700000000000002,0.022017585545375244
3.800000000000002,0.022616430323734858
3.900000000000002,0.023113797432107175
4.000000000000002,0.023536675366337384
4.100000000000001,0.023865802944477425
4.200000000000001,0.024137692795030002
4.300000000000001,0.02431360027574142
4.4,0.024400172492117192
4.5,0.024434383384670025
4.6,0.024361721977376044
4.699999999999999,0.024220945012980444
4.799999999999999,0.024006102371674026
4.899999999999999,0.02373067275713128
4.999999999999998,0.02341572229407401
5.099999999999998,0.023017885328123544
5.1999999999999975,0.02258852362500862
5.299999999999997,0.02215334986930894
5.399999999999997,0.021697477470202065
5.4999999999999964,0.02122850802830753
5.599999999999996,0.020758447878629144
5.699999999999996,0.02028649126953726
5.799999999999995,0.019839810137120783
5.899999999999995,0.019425856791622776
5.999999999999995,0.019031275687611787
6.099999999999994,0.01865994565542499
6.199999999999994,0.018305934777376156
6.299999999999994,0.018001463273495607
6.399999999999993,0.0177568716024747
6.499999999999993,0.01755653026066926
6.5999999999999925,0.01739764065653179
6.699999999999992,0.017284332481314692
6.799999999999992,0.017229299557145392
6.8999999999999915,0.01722705351910737
6.999999999999991,0.01727784839827664
7.099999999999991,0.017356737228414645
7.19999999999999,0.017457028333578033
7.29999999999999,0.01758169118262936
7.39999999999999,0.01772159902179474
7.499999999999989,0.017861346643349478
7.599999999999989,0.017998698041264995
7.699999999999989,0.018120990511067636
7.799999999999988,0.018217147452555718
7.899999999999988,0.018286327129452485
7.999999999999988,0.018315306229666647
8.099999999999987,0.018308760639369558
8.199999999999987,0.01825972883822964
8.299999999999986,0.01817385524237391
8.399999999999986,0.018046400443008447
8.499999999999986,0.017876715893477252
8.599999999999985,0.017671055547233316
8.699999999999985,0.017424397237479586
8.799999999999985,0.017149910047546825
8.899999999999984,0.016843336189752464
8.999999999999984,0.016518851008901894
9.099999999999984,0.016174863003167415
9.199999999999983,0.01581769536090482
9.299999999999983,0.015451065411096797
9.399999999999983,0.01509101543104737
9.499999999999982,0.014737121975324997
9.599999999999982,0.014399549575305268
9.699999999999982,0.014084036914701302
9.799999999999981,0.013788475011043804
9.89999999999998,0.013538322890450155
9.99999999999998,0.013323515611416956
10.09999999999998,0.01316043131551495
10.19999999999998,0.013049008487663175
10.29999999999998,0.01299400204274736
10.399999999999979,0.012998346953027264
10.499999999999979,0.013067089556550922
10.599999999999978,0.013202804313901063
10.699999999999978,0.013409141517669422
10.799999999999978,0.013685109974574068
10.899999999999977,0.014029956801627901
10.999999999999977,0.01444146551250891
11.099999999999977,0.014919479544934614
11.199999999999976,0.015454782628697726
11.299999999999976,0.01603904790917931
11.399999999999975,0.01666694327672044
11.499999999999975,0.017319774594588694
11.599999999999975,0.017992079212236608
11.699999999999974,0.018669715992273694
11.799999999999974,0.019340789189702563
11.899999999999974,0.01998861972370548
11.999999999999973,0.020594521926988966
12.099999999999973,0.02114276841396261
12.199999999999973,0.02161435798592556
12.299999999999972,0.02198224294856371
12.399999999999972,0.022237601432753
12.499999999999972,0.022359759727181523
12.599999999999971,0.022330543811321376
12.69999999999997,0.022128683635676695
12.79999999999997,0.021733568330798363
12.89999999999997,0.02112751785438005
12.99999999999997,0.020297739717427408
13.09999999999997,0.019227554802369047
13.199999999999969,0.017903410506573042
13.299999999999969,0.016317937122834546
13.399999999999968,0.014458114201166793
13.499999999999968,0.012320646272366616
13.599999999999968,0.009904281123283227
13.699999999999967,0.007209752331356504
13.799999999999967,0.004246705590120516
13.899999999999967,0.0010166271839147703
13.999999999999966,-0.002465774271997577
14.099999999999966,-0.006191332251764109
14.199999999999966,-0.01012966891302831
14.299999999999965,-0.01426201873331976
14.399999999999965,-0.018568333939969286
14.499999999999964,-0.023018213628414195
14.599999999999964,-0.027591981017400874
14.699999999999964,-0.03225493152390019
14.799999999999963,-0.03698390126549982
14.899999999999963,-0.04175452779138955
14.999999999999963,-0.046531710050451
15.099999999999962,-0.051302095681634366
15.199999999999962,-0.056008082237939044
15.299999999999962,-0.06062828860969535
15.399999999999961,-0.06513386946826985
15.499999999999961,-0.06949924248735392
15.59999999999996,-0.07369059618292653
15.69999999999996,-0.07767913634951829
15.79999999999996,-0.08142310346544204
15.89999999999996,-0.08489324222777402
15.99999999999996,-0.08805745677803131
